timestamp,user,role,ip,status,reason,hour,weekday,risk_score,risk_level,ml_anomaly_score,ml_is_anomaly
2025-11-21 12:05:11,bob,user,192.168.1.11,SUCCESS,ok,12,4,0,low,-0.19656099588041198,0
2025-11-23 05:08:11,bob,user,192.168.1.11,SUCCESS,ok,5,6,0,low,-0.19728484892242687,0
2025-11-23 01:08:11,charlie,user,192.168.1.11,SUCCESS,ok,1,6,0,low,-0.13038266067470616,0
2025-11-24 12:09:11,admin,admin,10.0.0.5,SUCCESS,ok,12,0,20,low,-0.1409960276123522,0
2025-11-24 03:16:11,admin,admin,192.168.1.10,FAIL,unknown_user,3,0,20,low,-0.05930839003582511,0
2025-11-24 20:56:11,charlie,user,10.0.0.6,SUCCESS,ok,20,0,0,low,-0.1903998336914906,0
2025-11-20 14:21:11,alice,user,10.0.0.6,SUCCESS,ok,14,3,0,low,-0.20174898740751157,0
2025-11-17 17:58:11,charlie,user,192.168.1.12,SUCCESS,ok,17,0,0,low,-0.17359379399333147,0
2025-11-20 16:35:11,alice,user,51.89.23.14,SUCCESS,ok,16,3,0,low,-0.0961221477231492,0
2025-11-21 12:38:11,bob,user,10.0.0.5,SUCCESS,ok,12,4,0,low,-0.19656099588041198,0
2025-11-22 01:10:11,admin,admin,10.0.0.5,SUCCESS,ok,1,5,45,medium,-0.10166881446659493,0
2025-11-23 10:28:11,charlie,user,192.168.1.12,SUCCESS,ok,10,6,0,low,-0.1699839366717691,0
2025-11-21 15:09:11,bob,user,10.0.0.5,SUCCESS,ok,15,4,0,low,-0.18470423452041673,0
2025-11-18 22:31:11,alice,user,10.0.0.5,SUCCESS,ok,22,1,25,low,-0.19244854323655258,0
2025-11-17 19:58:11,bob,user,192.168.1.11,SUCCESS,ok,19,0,0,low,-0.17298091179169078,0
2025-11-22 23:55:11,bob,user,192.168.1.11,SUCCESS,ok,23,5,25,low,-0.210737719048044,0
2025-11-22 20:56:11,admin,admin,8.8.8.8,FAIL,bad_password,20,5,30,low,-0.02130900472758024,0
2025-11-20 23:29:11,admin,admin,8.8.8.8,FAIL,bad_password,23,3,55,medium,0.023415892839294128,1
2025-11-20 19:47:11,admin,admin,203.0.113.10,FAIL,bad_password,19,3,30,low,-0.020003778127905103,0
2025-11-21 15:05:11,admin,admin,198.51.100.3,FAIL,bad_password,15,4,30,low,-0.0203469391983091,0
2025-11-23 00:49:11,admin,admin,8.8.8.8,FAIL,bad_password,0,6,55,medium,0.027048199413369334,1
2025-11-18 08:17:11,admin,admin,203.0.113.10,FAIL,bad_password,8,1,30,low,-0.006786350844601774,0
2025-11-19 21:19:11,admin,admin,8.8.8.8,FAIL,bad_password,21,2,30,low,-0.037950253163637204,0
2025-11-18 12:35:11,admin,admin,51.89.23.14,FAIL,bad_password,12,1,30,low,0.00035942967917768076,1
2025-11-19 09:46:11,admin,admin,8.8.8.8,FAIL,bad_password,9,2,30,low,-0.0008799830076420267,0
2025-11-22 13:42:11,admin,admin,8.8.8.8,FAIL,bad_password,13,5,30,low,-0.010545994966552397,0
2025-11-23 04:15:11,admin,admin,8.8.8.8,FAIL,bad_password,4,6,30,low,-0.028019968902058268,0
2025-11-23 08:24:11,admin,admin,8.8.8.8,FAIL,bad_password,8,6,30,low,-0.006786350844601774,0
2025-11-17 01:38:11,admin,admin,203.0.113.10,FAIL,bad_password,1,0,55,medium,0.027515709506927943,1
2025-11-18 05:26:11,admin,admin,198.51.100.3,FAIL,bad_password,5,1,30,low,-0.02502768947241485,0
2025-11-19 11:02:11,admin,admin,198.51.100.3,FAIL,bad_password,11,2,30,low,0.0033289615315758025,1
2025-11-18 14:57:11,admin,admin,198.51.100.3,FAIL,bad_password,14,1,30,low,-0.022076662112848977,0
2025-11-17 19:24:11,admin,admin,51.89.23.14,FAIL,bad_password,19,0,30,low,-0.020003778127905103,0
2025-11-24 08:32:11,admin,admin,51.89.23.14,FAIL,bad_password,8,0,30,low,-0.006786350844601774,0
2025-11-19 14:18:11,admin,admin,198.51.100.3,FAIL,bad_password,14,2,30,low,-0.022076662112848977,0
2025-11-17 05:55:11,admin,admin,198.51.100.3,FAIL,bad_password,5,0,30,low,-0.02502768947241485,0
2025-11-18 17:51:11,admin,admin,198.51.100.3,FAIL,bad_password,17,1,30,low,-0.010774336208735913,0
2025-11-18 06:18:11,admin,admin,198.51.100.3,FAIL,bad_password,6,1,30,low,-0.010957546519636985,0
2025-11-22 02:28:11,admin,admin,51.89.23.14,FAIL,bad_password,2,5,30,low,-0.033194089163305684,0
2025-11-22 02:56:11,admin,admin,1.1.1.1,FAIL,bad_password,2,5,30,low,-0.033194089163305684,0
2025-11-21 06:26:11,admin,admin,1.1.1.1,FAIL,bad_password,6,4,30,low,-0.010957546519636985,0
2025-11-17 05:05:11,admin,admin,8.8.8.8,FAIL,bad_password,5,0,30,low,-0.02502768947241485,0
2025-11-18 17:27:11,admin,admin,203.0.113.10,FAIL,bad_password,17,1,30,low,-0.010774336208735913,0
2025-11-22 01:29:11,admin,admin,1.1.1.1,FAIL,bad_password,1,5,55,medium,0.027515709506927943,1
2025-11-23 22:06:11,admin,admin,203.0.113.10,FAIL,bad_password,22,6,55,medium,0.02854880813504046,1
2025-11-23 19:40:11,admin,admin,198.51.100.3,FAIL,bad_password,19,6,30,low,-0.020003778127905103,0
